Jour;Datation;Date_Format_1;Demiheure;Flux;Sous_Flux;Poids;Commande
Samedi;13/01/2024;20240113;10:00:00;Open;Mobile;0,060173935;35,08140391
Samedi;13/01/2024;20240113;10:30:00;Open;Mobile;0,06102543;35,57782572
Samedi;13/01/2024;20240113;11:00:00;Open;Mobile;0,058528348;34,12202694
Samedi;13/01/2024;20240113;11:30:00;Open;Mobile;0,050362603;29,3613976
Samedi;13/01/2024;20240113;12:00:00;Open;Mobile;0,038298157;22,32782572
Samedi;13/01/2024;20240113;12:30:00;Open;Mobile;0,034289432;19,99073879
Samedi;13/01/2024;20240113;13:00:00;Open;Mobile;0,036083313;21,03657125
Samedi;13/01/2024;20240113;13:30:00;Open;Mobile;0,040082471;23,3680804
Samedi;13/01/2024;20240113;14:00:00;Open;Mobile;0,042957464;25,04420122
Samedi;13/01/2024;20240113;14:30:00;Open;Mobile;0,041785461;24,36092402
Samedi;13/01/2024;20240113;15:00:00;Open;Mobile;0,042349936;24,69001263
Samedi;13/01/2024;20240113;15:30:00;Open;Mobile;0,043627179;25,43464534
Samedi;13/01/2024;20240113;16:00:00;Open;Mobile;0,044292111;25,82230057
Samedi;13/01/2024;20240113;16:30:00;Open;Mobile;0,042761333;24,92985687
Samedi;13/01/2024;20240113;17:00:00;Open;Mobile;0,046516523;27,11913281
Samedi;13/01/2024;20240113;17:30:00;Open;Mobile;0,0462008;26,9350663
Samedi;13/01/2024;20240113;18:00:00;Open;Mobile;0,044698724;26,05935593
Samedi;13/01/2024;20240113;18:30:00;Open;Mobile;0,037910679;22,10192591
Samedi;13/01/2024;20240113;19:00:00;Open;Mobile;0,025310461;14,75599874
Samedi;13/01/2024;20240113;19:30:00;Open;Mobile;0,016460649;9,596558619
Samedi;13/01/2024;20240113;20:00:00;Open;Mobile;0;0
Samedi;13/01/2024;20240113;20:30:00;Open;Mobile;0;0
Samedi;13/01/2024;20240113;21:00:00;Open;Mobile;0;0
Samedi;13/01/2024;20240113;21:30:00;Open;Mobile;0;0
Dimanche;14/01/2024;20240114;08:00:00;Open;Mobile;0,021014715;0
Dimanche;14/01/2024;20240114;08:30:00;Open;Mobile;0,027620979;0
Dimanche;14/01/2024;20240114;09:00:00;Open;Mobile;0,043411913;0
Dimanche;14/01/2024;20240114;09:30:00;Open;Mobile;0,054237385;0
Dimanche;14/01/2024;20240114;10:00:00;Open;Mobile;0,060173935;0
Dimanche;14/01/2024;20240114;10:30:00;Open;Mobile;0,06102543;0
Dimanche;14/01/2024;20240114;11:00:00;Open;Mobile;0,058528348;0
Dimanche;14/01/2024;20240114;11:30:00;Open;Mobile;0,050362603;0
Dimanche;14/01/2024;20240114;12:00:00;Open;Mobile;0,038298157;0
Dimanche;14/01/2024;20240114;12:30:00;Open;Mobile;0,034289432;0
Dimanche;14/01/2024;20240114;13:00:00;Open;Mobile;0,036083313;0
Dimanche;14/01/2024;20240114;13:30:00;Open;Mobile;0,040082471;0
Dimanche;14/01/2024;20240114;14:00:00;Open;Mobile;0,042957464;0
Dimanche;14/01/2024;20240114;14:30:00;Open;Mobile;0,041785461;0
Dimanche;14/01/2024;20240114;15:00:00;Open;Mobile;0,042349936;0
Dimanche;14/01/2024;20240114;15:30:00;Open;Mobile;0,043627179;0
Dimanche;14/01/2024;20240114;16:00:00;Open;Mobile;0,044292111;0
Dimanche;14/01/2024;20240114;16:30:00;Open;Mobile;0,042761333;0
Dimanche;14/01/2024;20240114;17:00:00;Open;Mobile;0,046516523;0
Dimanche;14/01/2024;20240114;17:30:00;Open;Mobile;0,0462008;0
Dimanche;14/01/2024;20240114;18:00:00;Open;Mobile;0,044698724;0
Dimanche;14/01/2024;20240114;18:30:00;Open;Mobile;0,037910679;0
Dimanche;14/01/2024;20240114;19:00:00;Open;Mobile;0,025310461;0
Dimanche;14/01/2024;20240114;19:30:00;Open;Mobile;0,016460649;0
Dimanche;14/01/2024;20240114;20:00:00;Open;Mobile;0;0
Dimanche;14/01/2024;20240114;20:30:00;Open;Mobile;0;0
Dimanche;14/01/2024;20240114;21:00:00;Open;Mobile;0;0
Dimanche;14/01/2024;20240114;21:30:00;Open;Mobile;0;0
Lundi;15/01/2024;20240115;08:00:00;Open;Mobile;0,021014715;27,71840856
Lundi;15/01/2024;20240115;08:30:00;Open;Mobile;0,027620979;36,43207172
Lundi;15/01/2024;20240115;09:00:00;Open;Mobile;0,043411913;57,26031362
Lundi;15/01/2024;20240115;09:30:00;Open;Mobile;0,054237385;71,53911138
Lundi;15/01/2024;20240115;10:00:00;Open;Mobile;0,060173935;79,36941984
Lundi;15/01/2024;20240115;10:30:00;Open;Mobile;0,06102543;80,49254224
Lundi;15/01/2024;20240115;11:00:00;Open;Mobile;0,058528348;77,19889114
Lundi;15/01/2024;20240115;11:30:00;Open;Mobile;0,050362603;66,42827347
Lundi;15/01/2024;20240115;12:00:00;Open;Mobile;0,038298157;50,51526951
Lundi;15/01/2024;20240115;12:30:00;Open;Mobile;0,034289432;45,22776066
Lundi;15/01/2024;20240115;13:00:00;Open;Mobile;0,036083313;47,59388932
Lundi;15/01/2024;20240115;13:30:00;Open;Mobile;0,040082471;52,86877882
Lundi;15/01/2024;20240115;14:00:00;Open;Mobile;0,042957464;56,66089436
Lundi;15/01/2024;20240115;14:30:00;Open;Mobile;0,041785461;55,11502363
Lundi;15/01/2024;20240115;15:00:00;Open;Mobile;0,042349936;55,85956545
Lundi;15/01/2024;20240115;15:30:00;Open;Mobile;0,043627179;57,54424906
Lundi;15/01/2024;20240115;16:00:00;Open;Mobile;0,044292111;58,42129408
Lundi;15/01/2024;20240115;16:30:00;Open;Mobile;0,042761333;56,40219762
Lundi;15/01/2024;20240115;17:00:00;Open;Mobile;0,046516523;61,35529362
Lundi;15/01/2024;20240115;17:30:00;Open;Mobile;0,0462008;60,93885498
Lundi;15/01/2024;20240115;18:00:00;Open;Mobile;0,044698724;58,95761658
Lundi;15/01/2024;20240115;18:30:00;Open;Mobile;0,037910679;50,00418572
Lundi;15/01/2024;20240115;19:00:00;Open;Mobile;0,025310461;33,384498
Lundi;15/01/2024;20240115;19:30:00;Open;Mobile;0,016460649;21,7115966
Lundi;15/01/2024;20240115;20:00:00;Open;Mobile;0;0
Lundi;15/01/2024;20240115;20:30:00;Open;Mobile;0;0
Lundi;15/01/2024;20240115;21:00:00;Open;Mobile;0;0
Lundi;15/01/2024;20240115;21:30:00;Open;Mobile;0;0
Mardi;16/01/2024;20240116;08:00:00;Open;Mobile;0,021014715;25,1756281
Mardi;16/01/2024;20240116;08:30:00;Open;Mobile;0,027620979;33,08993322
Mardi;16/01/2024;20240116;09:00:00;Open;Mobile;0,043411913;52,00747211
Mardi;16/01/2024;20240116;09:30:00;Open;Mobile;0,054237385;64,97638775
Mardi;16/01/2024;20240116;10:00:00;Open;Mobile;0,060173935;72,08837374
Mardi;16/01/2024;20240116;10:30:00;Open;Mobile;0,06102543;73,1084652
Mardi;16/01/2024;20240116;11:00:00;Open;Mobile;0,058528348;70,11696102
Mardi;16/01/2024;20240116;11:30:00;Open;Mobile;0,050362603;60,3343985
Mardi;16/01/2024;20240116;12:00:00;Open;Mobile;0,038298157;45,88119248
Mardi;16/01/2024;20240116;12:30:00;Open;Mobile;0,034289432;41,0787394
Mardi;16/01/2024;20240116;13:00:00;Open;Mobile;0,036083313;43,2278085
Mardi;16/01/2024;20240116;13:30:00;Open;Mobile;0,040082471;48,01879987
Mardi;16/01/2024;20240116;14:00:00;Open;Mobile;0,042957464;51,46304127
Mardi;16/01/2024;20240116;14:30:00;Open;Mobile;0,041785461;50,0589828
Mardi;16/01/2024;20240116;15:00:00;Open;Mobile;0,042349936;50,73522321
Mardi;16/01/2024;20240116;15:30:00;Open;Mobile;0,043627179;52,2653604
Mardi;16/01/2024;20240116;16:00:00;Open;Mobile;0,044292111;53,06194868
Mardi;16/01/2024;20240116;16:30:00;Open;Mobile;0,042761333;51,22807639
Mardi;16/01/2024;20240116;17:00:00;Open;Mobile;0,046516523;55,72679436
Mardi;16/01/2024;20240116;17:30:00;Open;Mobile;0,0462008;55,3485582
Mardi;16/01/2024;20240116;18:00:00;Open;Mobile;0,044698724;53,54907101
Mardi;16/01/2024;20240116;18:30:00;Open;Mobile;0,037910679;45,41699355
Mardi;16/01/2024;20240116;19:00:00;Open;Mobile;0,025310461;30,32193222
Mardi;16/01/2024;20240116;19:30:00;Open;Mobile;0,016460649;19,71985802
Mardi;16/01/2024;20240116;20:00:00;Open;Mobile;0;0
Mardi;16/01/2024;20240116;20:30:00;Open;Mobile;0;0
Mardi;16/01/2024;20240116;21:00:00;Open;Mobile;0;0
Mardi;16/01/2024;20240116;21:30:00;Open;Mobile;0;0
Mercredi;17/01/2024;20240117;08:00:00;Open;Mobile;0,021014715;26,05824611
Mercredi;17/01/2024;20240117;08:30:00;Open;Mobile;0,027620979;34,25001435
Mercredi;17/01/2024;20240117;09:00:00;Open;Mobile;0,043411913;53,83077247
Mercredi;17/01/2024;20240117;09:30:00;Open;Mobile;0,054237385;67,25435793
Mercredi;17/01/2024;20240117;10:00:00;Open;Mobile;0,060173935;74,615679
Mercredi;17/01/2024;20240117;10:30:00;Open;Mobile;0,06102543;75,67153327
Mercredi;17/01/2024;20240117;11:00:00;Open;Mobile;0,058528348;72,57515164
Mercredi;17/01/2024;20240117;11:30:00;Open;Mobile;0,050362603;62,44962783
Mercredi;17/01/2024;20240117;12:00:00;Open;Mobile;0,038298157;47,48971508
Mercredi;17/01/2024;20240117;12:30:00;Open;Mobile;0,034289432;42,51889554
Mercredi;17/01/2024;20240117;13:00:00;Open;Mobile;0,036083313;44,74330763
Mercredi;17/01/2024;20240117;13:30:00;Open;Mobile;0,040082471;49,70226364
Mercredi;17/01/2024;20240117;14:00:00;Open;Mobile;0,042957464;53,26725474
Mercredi;17/01/2024;20240117;14:30:00;Open;Mobile;0,041785461;51,81397218
Mercredi;17/01/2024;20240117;15:00:00;Open;Mobile;0,042349936;52,51392051
Mercredi;17/01/2024;20240117;15:30:00;Open;Mobile;0,043627179;54,09770192
Mercredi;17/01/2024;20240117;16:00:00;Open;Mobile;0,044292111;54,92221733
Mercredi;17/01/2024;20240117;16:30:00;Open;Mobile;0,042761333;53,02405235
Mercredi;17/01/2024;20240117;17:00:00;Open;Mobile;0,046516523;57,68048832
Mercredi;17/01/2024;20240117;17:30:00;Open;Mobile;0,0462008;57,28899179
Mercredi;17/01/2024;20240117;18:00:00;Open;Mobile;0,044698724;55,4264174
Mercredi;17/01/2024;20240117;18:30:00;Open;Mobile;0,037910679;47,00924207
Mercredi;17/01/2024;20240117;19:00:00;Open;Mobile;0,025310461;31,38497158
Mercredi;17/01/2024;20240117;19:30:00;Open;Mobile;0,016460649;20,4112053
Mercredi;17/01/2024;20240117;20:00:00;Open;Mobile;0;0
Mercredi;17/01/2024;20240117;20:30:00;Open;Mobile;0;0
Mercredi;17/01/2024;20240117;21:00:00;Open;Mobile;0;0
Mercredi;17/01/2024;20240117;21:30:00;Open;Mobile;0;0
Jeudi;18/01/2024;20240118;08:00:00;Open;Mobile;0,021014715;23,72561279
Jeudi;18/01/2024;20240118;08:30:00;Open;Mobile;0,027620979;31,18408565
Jeudi;18/01/2024;20240118;09:00:00;Open;Mobile;0,043411913;49,01205009
Jeudi;18/01/2024;20240118;09:30:00;Open;Mobile;0,054237385;61,23400815
Jeudi;18/01/2024;20240118;10:00:00;Open;Mobile;0,060173935;67,93637225
Jeudi;18/01/2024;20240118;10:30:00;Open;Mobile;0,06102543;68,89771053
Jeudi;18/01/2024;20240118;11:00:00;Open;Mobile;0,058528348;66,078505
Jeudi;18/01/2024;20240118;11:30:00;Open;Mobile;0,050362603;56,85937889
Jeudi;18/01/2024;20240118;12:00:00;Open;Mobile;0,038298157;43,23861962
Jeudi;18/01/2024;20240118;12:30:00;Open;Mobile;0,034289432;38,7127686
Jeudi;18/01/2024;20240118;13:00:00;Open;Mobile;0,036083313;40,73805993
Jeudi;18/01/2024;20240118;13:30:00;Open;Mobile;0,040082471;45,25310939
Jeudi;18/01/2024;20240118;14:00:00;Open;Mobile;0,042957464;48,49897629
Jeudi;18/01/2024;20240118;14:30:00;Open;Mobile;0,041785461;47,17578596
Jeudi;18/01/2024;20240118;15:00:00;Open;Mobile;0,042349936;47,81307763
Jeudi;18/01/2024;20240118;15:30:00;Open;Mobile;0,043627179;49,25508505
Jeudi;18/01/2024;20240118;16:00:00;Open;Mobile;0,044292111;50,00579304
Jeudi;18/01/2024;20240118;16:30:00;Open;Mobile;0,042761333;48,27754444
Jeudi;18/01/2024;20240118;17:00:00;Open;Mobile;0,046516523;52,51715428
Jeudi;18/01/2024;20240118;17:30:00;Open;Mobile;0,0462008;52,16070301
Jeudi;18/01/2024;20240118;18:00:00;Open;Mobile;0,044698724;50,46485907
Jeudi;18/01/2024;20240118;18:30:00;Open;Mobile;0,037910679;42,80115669
Jeudi;18/01/2024;20240118;19:00:00;Open;Mobile;0,025310461;28,57551042
Jeudi;18/01/2024;20240118;19:30:00;Open;Mobile;0,016460649;18,58407321
Jeudi;18/01/2024;20240118;20:00:00;Open;Mobile;0;0
Jeudi;18/01/2024;20240118;20:30:00;Open;Mobile;0;0
Jeudi;18/01/2024;20240118;21:00:00;Open;Mobile;0;0
Jeudi;18/01/2024;20240118;21:30:00;Open;Mobile;0;0
Vendredi;19/01/2024;20240119;08:00:00;Open;Mobile;0,021014715;23,32633321
Vendredi;19/01/2024;20240119;08:30:00;Open;Mobile;0,027620979;30,65928704
Vendredi;19/01/2024;20240119;09:00:00;Open;Mobile;0,043411913;48,18722374
Vendredi;19/01/2024;20240119;09:30:00;Open;Mobile;0,054237385;60,20349783
Vendredi;19/01/2024;20240119;10:00:00;Open;Mobile;0,060173935;66,79306749
Vendredi;19/01/2024;20240119;10:30:00;Open;Mobile;0,06102543;67,73822736
Vendredi;19/01/2024;20240119;11:00:00;Open;Mobile;0,058528348;64,96646639
Vendredi;19/01/2024;20240119;11:30:00;Open;Mobile;0,050362603;55,90248943
Vendredi;19/01/2024;20240119;12:00:00;Open;Mobile;0,038298157;42,51095463
Vendredi;19/01/2024;20240119;12:30:00;Open;Mobile;0,034289432;38,0612694
Vendredi;19/01/2024;20240119;13:00:00;Open;Mobile;0,036083313;40,05247699
Vendredi;19/01/2024;20240119;13:30:00;Open;Mobile;0,040082471;44,49154245
Vendredi;19/01/2024;20240119;14:00:00;Open;Mobile;0,042957464;47,68278449
Vendredi;19/01/2024;20240119;14:30:00;Open;Mobile;0,041785461;46,38186219
Vendredi;19/01/2024;20240119;15:00:00;Open;Mobile;0,042349936;47,00842885
Vendredi;19/01/2024;20240119;15:30:00;Open;Mobile;0,043627179;48,42616865
Vendredi;19/01/2024;20240119;16:00:00;Open;Mobile;0,044292111;49,16424293
Vendredi;19/01/2024;20240119;16:30:00;Open;Mobile;0,042761333;47,46507912
Vendredi;19/01/2024;20240119;17:00:00;Open;Mobile;0,046516523;51,63334035
Vendredi;19/01/2024;20240119;17:30:00;Open;Mobile;0,0462008;51,28288781
Vendredi;19/01/2024;20240119;18:00:00;Open;Mobile;0,044698724;49,61558332
Vendredi;19/01/2024;20240119;18:30:00;Open;Mobile;0,037910679;42,08085379
Vendredi;19/01/2024;20240119;19:00:00;Open;Mobile;0,025310461;28,09461166
Vendredi;19/01/2024;20240119;19:30:00;Open;Mobile;0,016460649;18,27132087
Vendredi;19/01/2024;20240119;20:00:00;Open;Mobile;0;0
Vendredi;19/01/2024;20240119;20:30:00;Open;Mobile;0;0
Vendredi;19/01/2024;20240119;21:00:00;Open;Mobile;0;0
Vendredi;19/01/2024;20240119;21:30:00;Open;Mobile;0;0
Samedi;20/01/2024;20240120;08:00:00;Open;Mobile;0,021014715;13,40738792
Samedi;20/01/2024;20240120;08:30:00;Open;Mobile;0,027620979;17,6221848
Samedi;20/01/2024;20240120;09:00:00;Open;Mobile;0,043411913;27,69680067
Samedi;20/01/2024;20240120;09:30:00;Open;Mobile;0,054237385;34,6034519
Samedi;20/01/2024;20240120;10:00:00;Open;Mobile;0,060173935;38,39097032
Samedi;20/01/2024;20240120;10:30:00;Open;Mobile;0,06102543;38,93422437
Samedi;20/01/2024;20240120;11:00:00;Open;Mobile;0,058528348;37,34108609
Samedi;20/01/2024;20240120;11:30:00;Open;Mobile;0,050362603;32,13134077
Samedi;20/01/2024;20240120;12:00:00;Open;Mobile;0,038298157;24,43422437
Samedi;20/01/2024;20240120;12:30:00;Open;Mobile;0,034289432;21,87665755
Samedi;20/01/2024;20240120;13:00:00;Open;Mobile;0,036083313;23,02115344
Samedi;20/01/2024;20240120;13:30:00;Open;Mobile;0,040082471;25,57261629
Samedi;20/01/2024;20240120;14:00:00;Open;Mobile;0,042957464;27,40686171
Samedi;20/01/2024;20240120;14:30:00;Open;Mobile;0,041785461;26,65912439
Samedi;20/01/2024;20240120;15:00:00;Open;Mobile;0,042349936;27,0192591
Samedi;20/01/2024;20240120;15:30:00;Open;Mobile;0,043627179;27,83414018
Samedi;20/01/2024;20240120;16:00:00;Open;Mobile;0,044292111;28,25836666
Samedi;20/01/2024;20240120;16:30:00;Open;Mobile;0,042761333;27,28173016
Samedi;20/01/2024;20240120;17:00:00;Open;Mobile;0,046516523;29,67754157
Samedi;20/01/2024;20240120;17:30:00;Open;Mobile;0,0462008;29,47611029
Samedi;20/01/2024;20240120;18:00:00;Open;Mobile;0,044698724;28,51778573
Samedi;20/01/2024;20240120;18:30:00;Open;Mobile;0,037910679;24,18701326
Samedi;20/01/2024;20240120;19:00:00;Open;Mobile;0,025310461;16,14807409
Samedi;20/01/2024;20240120;19:30:00;Open;Mobile;0,016460649;10,50189434
Samedi;20/01/2024;20240120;20:00:00;Open;Mobile;0;0
Samedi;20/01/2024;20240120;20:30:00;Open;Mobile;0;0
Samedi;20/01/2024;20240120;21:00:00;Open;Mobile;0;0
Samedi;20/01/2024;20240120;21:30:00;Open;Mobile;0;0
Dimanche;21/01/2024;20240121;08:00:00;Open;Mobile;0,021014715;0
Dimanche;21/01/2024;20240121;08:30:00;Open;Mobile;0,027620979;0
Dimanche;21/01/2024;20240121;09:00:00;Open;Mobile;0,043411913;0
Dimanche;21/01/2024;20240121;09:30:00;Open;Mobile;0,054237385;0
Dimanche;21/01/2024;20240121;10:00:00;Open;Mobile;0,060173935;0
Dimanche;21/01/2024;20240121;10:30:00;Open;Mobile;0,06102543;0
Dimanche;21/01/2024;20240121;11:00:00;Open;Mobile;0,058528348;0
Dimanche;21/01/2024;20240121;11:30:00;Open;Mobile;0,050362603;0
Dimanche;21/01/2024;20240121;12:00:00;Open;Mobile;0,038298157;0
Dimanche;21/01/2024;20240121;12:30:00;Open;Mobile;0,034289432;0
Dimanche;21/01/2024;20240121;13:00:00;Open;Mobile;0,036083313;0
Dimanche;21/01/2024;20240121;13:30:00;Open;Mobile;0,040082471;0
Dimanche;21/01/2024;20240121;14:00:00;Open;Mobile;0,042957464;0
Dimanche;21/01/2024;20240121;14:30:00;Open;Mobile;0,041785461;0
Dimanche;21/01/2024;20240121;15:00:00;Open;Mobile;0,042349936;0
Dimanche;21/01/2024;20240121;15:30:00;Open;Mobile;0,043627179;0
Dimanche;21/01/2024;20240121;16:00:00;Open;Mobile;0,044292111;0
Dimanche;21/01/2024;20240121;16:30:00;Open;Mobile;0,042761333;0
Dimanche;21/01/2024;20240121;17:00:00;Open;Mobile;0,046516523;0
Dimanche;21/01/2024;20240121;17:30:00;Open;Mobile;0,0462008;0
Dimanche;21/01/2024;20240121;18:00:00;Open;Mobile;0,044698724;0
Dimanche;21/01/2024;20240121;18:30:00;Open;Mobile;0,037910679;0
Dimanche;21/01/2024;20240121;19:00:00;Open;Mobile;0,025310461;0
Dimanche;21/01/2024;20240121;19:30:00;Open;Mobile;0,016460649;0
Dimanche;21/01/2024;20240121;20:00:00;Open;Mobile;0;0
Dimanche;21/01/2024;20240121;20:30:00;Open;Mobile;0;0
Dimanche;21/01/2024;20240121;21:00:00;Open;Mobile;0;0
Dimanche;21/01/2024;20240121;21:30:00;Open;Mobile;0;0
Lundi;22/01/2024;20240122;08:00:00;Open;Mobile;0,021014715;27,52927613
Lundi;22/01/2024;20240122;08:30:00;Open;Mobile;0,027620979;36,1834829
Lundi;22/01/2024;20240122;09:00:00;Open;Mobile;0,043411913;56,8696064
Lundi;22/01/2024;20240122;09:30:00;Open;Mobile;0,054237385;71,05097491
Lundi;22/01/2024;20240122;10:00:00;Open;Mobile;0,060173935;78,82785442
Lundi;22/01/2024;20240122;10:30:00;Open;Mobile;0,06102543;79,94331337
Lundi;22/01/2024;20240122;11:00:00;Open;Mobile;0,058528348;76,67213601
Lundi;22/01/2024;20240122;11:30:00;Open;Mobile;0,050362603;65,97501005
Lundi;22/01/2024;20240122;12:00:00;Open;Mobile;0,038298157;50,1705861
Lundi;22/01/2024;20240122;12:30:00;Open;Mobile;0,034289432;44,91915578
Lundi;22/01/2024;20240122;13:00:00;Open;Mobile;0,036083313;47,26913951
Lundi;22/01/2024;20240122;13:30:00;Open;Mobile;0,040082471;52,50803659
Lundi;22/01/2024;20240122;14:00:00;Open;Mobile;0,042957464;56,27427719
Lundi;22/01/2024;20240122;14:30:00;Open;Mobile;0,041785461;54,73895448
Lundi;22/01/2024;20240122;15:00:00;Open;Mobile;0,042349936;55,47841603
Lundi;22/01/2024;20240122;15:30:00;Open;Mobile;0,043627179;57,15160445
Lundi;22/01/2024;20240122;16:00:00;Open;Mobile;0,044292111;58,02266508
Lundi;22/01/2024;20240122;16:30:00;Open;Mobile;0,042761333;56,01734563
Lundi;22/01/2024;20240122;17:00:00;Open;Mobile;0,046516523;60,93664492
Lundi;22/01/2024;20240122;17:30:00;Open;Mobile;0,0462008;60,52304778
Lundi;22/01/2024;20240122;18:00:00;Open;Mobile;0,044698724;58,55532806
Lundi;22/01/2024;20240122;18:30:00;Open;Mobile;0,037910679;49,66298961
Lundi;22/01/2024;20240122;19:00:00;Open;Mobile;0,025310461;33,15670385
Lundi;22/01/2024;20240122;19:30:00;Open;Mobile;0,016460649;21,56345076
Lundi;22/01/2024;20240122;20:00:00;Open;Mobile;0;0
Lundi;22/01/2024;20240122;20:30:00;Open;Mobile;0;0
Lundi;22/01/2024;20240122;21:00:00;Open;Mobile;0;0
Lundi;22/01/2024;20240122;21:30:00;Open;Mobile;0;0
Mardi;23/01/2024;20240123;08:00:00;Open;Mobile;0,021014715;24,25098065
Mardi;23/01/2024;20240123;08:30:00;Open;Mobile;0,027620979;31,87461013
Mardi;23/01/2024;20240123;09:00:00;Open;Mobile;0,043411913;50,09734793
Mardi;23/01/2024;20240123;09:30:00;Open;Mobile;0,054237385;62,58994279
Mardi;23/01/2024;20240123;10:00:00;Open;Mobile;0,060173935;69,44072061
Mardi;23/01/2024;20240123;10:30:00;Open;Mobile;0,06102543;70,42334628
Mardi;23/01/2024;20240123;11:00:00;Open;Mobile;0,058528348;67,54171371
Mardi;23/01/2024;20240123;11:30:00;Open;Mobile;0,050362603;58,11844396
Mardi;23/01/2024;20240123;12:00:00;Open;Mobile;0,038298157;44,19607355
Mardi;23/01/2024;20240123;12:30:00;Open;Mobile;0,034289432;39,5700044
Mardi;23/01/2024;20240123;13:00:00;Open;Mobile;0,036083313;41,64014275
Mardi;23/01/2024;20240123;13:30:00;Open;Mobile;0,040082471;46,25517116
Mardi;23/01/2024;20240123;14:00:00;Open;Mobile;0,042957464;49,57291288
Mardi;23/01/2024;20240123;14:30:00;Open;Mobile;0,041785461;48,22042249
Mardi;23/01/2024;20240123;15:00:00;Open;Mobile;0,042349936;48,87182603
Mardi;23/01/2024;20240123;15:30:00;Open;Mobile;0,043627179;50,34576453
Mardi;23/01/2024;20240123;16:00:00;Open;Mobile;0,044292111;51,11309581
Mardi;23/01/2024;20240123;16:30:00;Open;Mobile;0,042761333;49,34657775
Mardi;23/01/2024;20240123;17:00:00;Open;Mobile;0,046516523;53,68006735
Mardi;23/01/2024;20240123;17:30:00;Open;Mobile;0,0462008;53,31572301
Mardi;23/01/2024;20240123;18:00:00;Open;Mobile;0,044698724;51,58232717
Mardi;23/01/2024;20240123;18:30:00;Open;Mobile;0,037910679;43,74892367
Mardi;23/01/2024;20240123;19:00:00;Open;Mobile;0,025310461;29,20827194
Mardi;23/01/2024;20240123;19:30:00;Open;Mobile;0,016460649;18,99558945
Mardi;23/01/2024;20240123;20:00:00;Open;Mobile;0;0
Mardi;23/01/2024;20240123;20:30:00;Open;Mobile;0;0
Mardi;23/01/2024;20240123;21:00:00;Open;Mobile;0;0
Mardi;23/01/2024;20240123;21:30:00;Open;Mobile;0;0
Mercredi;24/01/2024;20240124;08:00:00;Open;Mobile;0,021014715;25,63795182
Mercredi;24/01/2024;20240124;08:30:00;Open;Mobile;0,027620979;33,69759476
Mercredi;24/01/2024;20240124;09:00:00;Open;Mobile;0,043411913;52,9625342
Mercredi;24/01/2024;20240124;09:30:00;Open;Mobile;0,054237385;66,16961023
Mercredi;24/01/2024;20240124;10:00:00;Open;Mobile;0,060173935;73,4122003
Mercredi;24/01/2024;20240124;10:30:00;Open;Mobile;0,06102543;74,45102466
Mercredi;24/01/2024;20240124;11:00:00;Open;Mobile;0,058528348;71,40458468
Mercredi;24/01/2024;20240124;11:30:00;Open;Mobile;0,050362603;61,44237577
Mercredi;24/01/2024;20240124;12:00:00;Open;Mobile;0,038298157;46,72375194
